Label	Events	ID	Date
26	"Due to severe winter conditions the twelfth elfstedentocht skating tour in the Netherlands turns into an almost total disaster. Of the 9,294 participants only 69 manage to finish, making this the heaviest elfstedentocht ever held."	7406	1963 January 18
22	France and West Germany sign the ??_??lys??_??e Treaty.	7407	1963 January 22
41	The Australia Day shootings rock Perth; 2 people are shot dead and 3 others injured by Eric Edgar Cooke.	7408	1963 January 26
41	"Black student Harvey Gantt enters Clemson University in South Carolina, the last U.S. state to hold out against racial integration."	7409	1963 January 28
22	"The European Court of Justice's ruling in Van Gend en Loos v Nederlandse Administratie der Belastingen establishes the principle of direct effect, one of the basic tenets of European Union law."	7410	1963 February 5
17	"Travel, financial and commercial transactions by United States citizens to Cuba are made illegal by the John F. Kennedy Administration."	7411	1963 February 8
34	"Five Japanese cities located on the northernmost part of Ky䊚??sh䊚?? are merged and become the city of Kitaky䊚??sh䊚??, with a population of more than 1 million."	7412	1963 February 10
42	The Central Intelligence Agency's Domestic Operations Division is created in the United States.	7413	1963 February 11
26	The Beatles record their debut album Please Please Me in a single day at the Abbey Road Studios in London.	7414	1963 February 11
26	American-born poet Sylvia Plath commits suicide in London.	7415	1963 February 11
20	"Northwest Airlines Flight 705 crashes in the Florida Everglades, killing all 43 aboard."	7416	1963 February 12
35	Harold Wilson becomes leader of the opposition Labour Party in the United Kingdom; in October 1964 he becomes prime minister.	7417	1963 February 14
26	The publication of Betty Friedan's The Feminine Mystique launches the reawakening of the Women's Movement in the United States as women's organizations and consciousness raising groups spread.	7418	1963 February 19
7	"The 5.6 Mw Marj earthquake affected northern Libya with a maximum Mercalli intensity of VIII (Severe), causing 290??_????375 deaths and 375??_????500 injuries."	7419	1963 February 21
35	Juan Bosch takes office as the 41st president of the Dominican Republic.	7420	1963 February 27
17	Female suffrage is enacted in Iran.	7421	1963 February 27
35	"In Paris, six people are sentenced to death for conspiring to assassinate President Charles de Gaulle. De Gaulle pardons five, but the other conspirator, Jean Bastien-Thiry, is executed by firing squad several days later."	7422	1963 March 4
26	"In Camden, Tennessee, country music superstar Patsy Cline (Virginia Patterson Hensley) is killed in a plane crash along with fellow performers Hawkshaw Hawkins, Cowboy Copas and Cline's manager and pilot Randy Hughes, while returning from a benefit performance in Kansas City, Kansas, for country radio disc jockey ""Cactus"" Jack Call."	7423	1963 March 5
7	"Mount Agung erupts on Bali, killing approximately 1,500."	7424	1963 March 17
17	Gideon v. Wainwright: The Supreme Court of the United States rules that state courts are required to provide counsel in criminal cases for defendants who cannot afford to pay their own attorneys.	7425	1963 March 18
35	The Alcatraz Federal Penitentiary on Alcatraz Island in San Francisco Bay closes; the last 27 prisoners are transferred elsewhere at the order of United States Attorney General Robert F. Kennedy.	7426	1963 March 21
26	"The Beatles release their first album, Please Please Me, in the United Kingdom."	7427	1963 March 22
34	"In Britain, Dr. Richard Beeching issues a report, The Reshaping of British Railways, calling for huge cuts to the country's rail network."	7428	1963 March 27
26	Director Alfred Hitchcock's film The Birds is released in the United States.	7429	1963 March 28
17	Indigenous Australians are legally allowed to drink alcohol in New South Wales.	7430	1963 March 30
26	The long-running soap opera General Hospital debuts on ABC Television in the United States.	7431	1963 April 1
2	"Southern Christian Leadership Conference volunteers kick off the Birmingham campaign (Birmingham, Alabama) against racial segregation in the United States with a sit-in."	7432	1963 April 3
31	"Yugoslavia is proclaimed to be a socialist republic, and Josip Broz Tito is named President for Life."	7433	1963 April 7
37	The 35th Academy Awards ceremony is held. Lawrence of Arabia wins Best Picture.	7434	1963 April 8
23	British statesman Sir Winston Churchill becomes an honorary citizen of the United States.	7435	1963 April 9
20	The U.S. nuclear submarine Thresher sinks 220 mi (190 nmi; 350 km) east of Cape Cod; all 129 aboard (112 crewmen plus yard personnel) die.	7436	1963 April 10
35	"Martin Luther King Jr., Ralph Abernathy, Fred Shuttlesworth and others are arrested in a Birmingham, Alabama protest for ""parading without a permit""."	7437	1963 April 12
20	"The Soviet nuclear powered submarine K-33 collides with the Finnish merchant vessel M/S Finnclipper in the Danish Straits. Although severely damaged, both vessels make it to port."	7438	1963 April 12
40	The Institute of Mental Health (Belgrade) is established.	7439	1963 April 14
2	"70,000 marchers arrive in London from Aldermaston, to demonstrate against nuclear weapons."	7440	1963 April 15
23	"Martin Luther King, Jr. issues his ""Letter from Birmingham Jail""."	7441	1963 April 16
3	"In Quebec, Canada, members of the terrorist group Front de lib??_??ration du Qu??_??bec bomb a Canadian Army recruitment center, killing night watchman Wilfred V. O'Neill."	7442	1963 April 20
43	"The first election of the Supreme Institution of the Bah??_??'??_??? Faith (known as the Universal House of Justice, whose seat is at the Bah??_??'??_??? World Centre on Mount Carmel in Haifa, Israel) is held."	7443	1963 April 21??_????April 23
35	Lester Bowles Pearson becomes the 14th Prime Minister of Canada.	7444	1963 April 22
43	A general election is held in Italy.	7445	1963 April 28
27	"The Coca-Cola Company introduces its first diet drink, Tab cola."	7446	1963 May 1
3	"Thousands of black people, many of them children, are arrested while protesting segregation in Birmingham, Alabama. Public Safety Commissioner Eugene ""Bull"" Connor later unleashes fire hoses and police dogs on the demonstrators."	7447	1963 May 2
19	Berthold Seliger launches near Cuxhaven a 3-stage rocket with a maximum flight altitude of more than 62 miles (the only sounding rocket developed in Germany).	7448	1963 May 2
20	"The Le Monde Theater fire in Dioirbel, Senegal kills 64."	7449	1963 May 4
26	"Dr. No, the first James Bond film, is shown in U.S. theaters."	7450	1963 May 8
3	"Hu??䚂?? Ph??䚂???t ???Ȍ?䚂??n shootings: The Army of the Republic of Vietnam opens fire on Buddhists who defy a ban on the flying of the Buddhist flag on Vesak, the birthday of Gautama Buddha, killing 9. Earlier, President Ng??_?? ??????_??nh Di??????m allowed the flying of the Vatican flag in honour of his brother, Archbishop Ng??_?? ??????_??nh Th???????c, triggering the Buddhist crisis in South Vietnam."	7451	1963 May 8
29	"CVS Pharmacy opens in Lowell, Massachusetts."	7452	1963 May 8
36	"A smallpox outbreak hits Stockholm, Sweden, lasting until July."	7453	1963 May 13
31	Kuwait becomes the 111th member of the United Nations.	7454	1963 May 14
14	"Project Mercury: NASA launches Gordon Cooper on Mercury-Atlas 9, the last mission (on June 12 NASA Administrator James E. Webb tells Congress the program is complete)."	7455	1963 May 15
25	"A.C. Milan beats Benfica 2-1 at Wembley Stadium, London and wins the 1962??_????63 European Cup (football)."	7456	1963 May 22
35	Fidel Castro visits the Soviet Union.	7457	1963 May 23
32	"The Organisation of African Unity is established in Addis Ababa, Ethiopia."	7458	1963 May 25
3	"Hu??䚂?? chemical attacks: The Army of the Republic of Vietnam rains liquid chemicals on the heads of Buddhist protestors, injuring 67 people. The United States threatens to cut off aid to the regime of Ng??_?? ??????_??nh Di??????m."	7459	1963 June 3
35	Pope John XXIII dies.	7460	1963 June 3
35	"President John F. Kennedy signs Executive Order 11110, authorizing the Secretary of the Treasury to issue silver certificates."	7461	1963 June 4
33	The first annual National Hockey League Entry Draft is held in Montreal.	7462	1963 June 5
23	"President John F. Kennedy delivers his American University speech, ""A Strategy of Peace"", in Washington, D.C."	7463	1963 June 10
40	The University of Central Florida is established by the Florida legislature.	7464	1963 June 10
17	President John F. Kennedy signed the Equal Pay Act into law.	7465	1963 June 10
26	"Medgar Evers is murdered in Jackson, Mississippi. (His killer, Byron De La Beckwith, would be convicted in 1994.)"	7466	1963 June 12
26	The film Cleopatra is released.	7467	1963 June 12
41	The cancellation of Mercury-Atlas 10 effectively ends the United States' manned spaceflight Project Mercury.	7468	1963 June 13
27	The New York Commodity Exchange begins trading silver futures contracts.	7469	1963 June 13
26	The AC Cobra makes its first appearance at the 24 Hours of Le Mans. It would go on to win its class the following year.	7470	1963 June 15
26	"Vostok 6 carries Soviet cosmonaut Valentina Tereshkova, the first woman into space."	7471	1963 June 16
17	Abington School District v. Schempp: The U.S. Supreme Court rules that state-mandated Bible reading in public schools is unconstitutional.	7472	1963 June 17
26	"Valentina Tereshkova the first woman in space, returns to Earth."	7473	1963 June 19
22	"Establishment of the Moscow??_????Washington hotline (officially, the Direct Communications Link or DCL; unofficially, the ""red telephone""; and in fact a teleprinter link) is authorized by signing of a Memorandum of Understanding in Geneva by representatives of the Soviet Union and the United States."	7474	1963 June 20
35	Swedish Air Force Colonel Stig Wennerstr??_䚉m is arrested as a spy for the Soviet Union.	7475	1963 June 20
35	Pope Paul VI (Giovanni Battista Montini) succeeds Pope John XXIII as the 262nd pope.	7476	1963 June 21
26	"Walt Disney's Enchanted Tiki Room opens at Disneyland, premiering the first Audio-Animatronics in the park."	7477	1963 June 23
